battery_percentage,battery_age_years,ambient_temp,terrain_slope,speed_avg_kmph,acceleration_level,hvac_on,driving_mode,drive_type,top_speed_kmph,total_power_kw,total_torque_nm,battery_capacity_kwh,battery_per_kWh,battery_remaining_kWh,electric_range_km
63.64,0.55,hot,-2.55,43.94,0.05,no,Eco,RWD,171.82,79.69,571.59,88.83,0.72,56.53,503.75
52.3,0.07,hot,-0.64,20.87,0.62,no,Normal,RWD,247.59,73.26,339.81,74.3,0.7,38.86,386.71
51.52,6.71,mild,3.3,41.48,0.09,yes,Sport,RWD,248.47,99.94,516.5,79.8,0.65,41.11,381.25
36.52,2.21,mild,-2.18,58.31,0.69,yes,Normal,FWD,232.64,112.04,433.51,69.97,0.52,25.55,323.96
38.94,8.96,hot,4.3,91.59,0.14,no,Normal,RWD,219.29,66.31,235.73,38.08,1.02,14.83,262.32
48.01,6.42,hot,-3.88,54.94,0.55,yes,Eco,RWD,164.4,119.67,335.48,49.41,0.97,23.72,295.08
37.29,2.36,mild,4.48,30.86,0.9,no,Normal,RWD,171.17,157.72,427.17,56.87,0.66,21.21,299.97
87.23,1.46,hot,1.24,44.68,0.89,no,Normal,FWD,235.76,145.46,300.3,52.04,1.68,45.39,399.62
86.62,7.9,cold,-2.62,123.3,0.35,no,Normal,RWD,173.58,191.35,563.54,74.89,1.16,64.87,408.08
52.11,6.03,cold,-1.07,39.58,0.24,yes,Eco,RWD,226.26,72.12,355.24,62.79,0.83,32.72,312.27
63.98,2.34,hot,-4.34,50.39,0.51,no,Sport,RWD,164.15,187.2,577.71,78.77,0.81,50.4,415.64
91.25,5.86,hot,0.07,82.36,0.05,yes,Normal,RWD,249.91,124.15,495.12,77.44,1.18,70.66,498.57
41.86,8.52,mild,-2.61,62.43,0.29,no,Eco,RWD,176.31,72.77,565.4,79.46,0.53,33.26,383.33
72.35,4.71,cold,-0.24,43.11,0.47,yes,Sport,FWD,232.55,52.17,182.65,61.88,1.17,44.77,345.6
65.41,0.15,hot,1.0,88.91,0.04,no,Normal,RWD,161.43,101.65,341.21,89.67,0.73,58.65,501.74
71.25,2.45,cold,-0.76,92.91,0.34,no,Sport,RWD,244.21,195.65,333.76,88.5,0.81,63.06,453.98
25.54,6.54,mild,3.17,127.43,0.78,yes,Sport,FWD,140.12,174.7,596.66,89.23,0.29,22.79,235.72
75.75,5.02,hot,0.98,112.91,0.67,yes,Sport,RWD,231.04,78.93,386.06,56.54,1.34,42.83,339.15
29.34,8.62,cold,4.17,55.43,0.5,no,Normal,RWD,132.76,175.66,138.89,34.15,0.86,10.02,219.8
63.58,1.22,cold,0.07,85.2,0.38,no,Sport,FWD,222.55,157.62,202.8,48.7,1.31,30.96,351.04
67.24,4.92,hot,-0.94,39.37,0.21,yes,Eco,FWD,186.59,87.11,354.33,39.12,1.72,26.3,333.19
48.88,2.16,cold,0.07,91.63,0.92,yes,Normal,FWD,155.05,174.21,483.31,39.93,1.22,19.52,253.28
72.03,1.32,cold,0.87,54.16,0.04,yes,Eco,FWD,133.41,167.56,103.73,69.26,1.04,49.89,431.39
24.78,8.19,mild,3.39,101.03,0.41,yes,Sport,FWD,120.63,93.85,454.9,33.22,0.75,8.23,222.98
14.02,5.15,mild,2.0,74.07,0.95,no,Normal,FWD,182.69,149.35,543.9,90.05,0.16,12.63,261.33
92.69,2.09,cold,-1.54,98.06,0.94,no,Eco,RWD,163.79,85.48,145.12,33.36,2.78,30.92,341.15
79.23,5.57,hot,2.37,107.37,0.29,no,Normal,FWD,149.52,197.31,355.83,96.36,0.82,76.35,514.47
28.12,6.05,mild,-1.22,29.02,0.57,yes,Eco,RWD,240.78,98.62,473.29,43.56,0.65,12.25,261.02
48.05,9.0,mild,2.4,127.06,0.42,no,Sport,RWD,125.41,81.76,514.07,37.39,1.29,17.97,247.75
71.88,9.98,cold,0.61,91.04,0.4,yes,Eco,RWD,160.43,64.43,375.45,32.86,2.19,23.62,269.34
87.82,8.02,hot,-2.66,24.29,0.51,yes,Sport,FWD,213.17,191.79,331.66,73.26,1.2,64.34,399.39
63.61,9.84,cold,-2.08,32.84,0.79,no,Sport,RWD,126.97,76.27,447.84,65.95,0.96,41.95,305.71
72.44,2.38,mild,0.18,95.62,0.64,yes,Normal,FWD,209.28,82.46,314.64,70.32,1.03,50.94,419.81
91.61,7.45,hot,2.61,69.7,0.76,yes,Normal,RWD,148.03,55.24,564.41,78.3,1.17,71.73,475.49
24.92,0.85,cold,3.05,43.81,0.24,no,Eco,FWD,120.35,83.7,199.42,86.42,0.29,21.54,339.91
38.82,0.41,cold,-0.44,115.33,0.88,yes,Normal,RWD,237.27,74.74,345.68,60.94,0.64,23.66,255.67
19.51,9.36,mild,-4.13,65.43,0.45,no,Eco,FWD,205.84,151.66,552.38,88.0,0.22,17.17,308.3
31.12,6.57,cold,-1.4,35.49,0.44,yes,Normal,FWD,220.69,114.6,188.34,40.63,0.77,12.64,223.78
45.07,4.83,mild,4.68,39.0,0.08,yes,Normal,RWD,156.97,93.99,127.23,34.71,1.3,15.64,284.68
45.7,4.95,hot,-0.11,115.33,0.28,yes,Normal,RWD,152.28,167.5,227.98,73.79,0.62,33.72,327.01
40.81,6.62,hot,0.11,95.64,0.29,no,Sport,RWD,204.59,132.33,478.82,61.74,0.66,25.2,317.67
78.93,7.91,hot,-0.34,115.37,0.6,no,Eco,RWD,181.02,151.68,178.91,71.48,1.1,56.42,429.6
18.37,2.83,mild,-2.68,56.81,0.57,no,Sport,FWD,167.54,58.94,177.65,52.67,0.35,9.68,288.2
97.47,1.64,hot,-1.04,112.75,0.86,yes,Sport,FWD,237.2,92.3,353.84,35.13,2.77,34.24,308.69
39.56,7.21,hot,-3.91,47.31,0.53,yes,Normal,RWD,193.38,51.01,479.3,94.1,0.42,37.23,331.02
17.02,0.8,hot,1.24,103.42,0.23,no,Eco,RWD,131.72,199.18,576.83,45.02,0.38,7.66,296.4
78.31,0.2,cold,-3.41,39.4,0.55,yes,Sport,RWD,224.43,156.04,150.44,95.62,0.82,74.88,467.17
94.0,1.91,hot,1.39,94.11,0.17,no,Eco,FWD,130.13,119.44,446.47,33.6,2.8,31.58,379.86
79.38,8.29,cold,1.64,112.42,0.78,no,Normal,RWD,137.47,73.97,487.76,48.35,1.64,38.38,312.12
69.96,4.9,cold,1.9,102.36,0.87,yes,Normal,RWD,236.55,82.88,365.26,59.37,1.18,41.54,319.55
62.53,2.2,mild,-4.68,22.14,0.11,no,Eco,FWD,170.53,83.01,463.42,61.71,1.01,38.59,425.0
87.67,9.27,mild,3.7,35.64,0.14,no,Normal,FWD,122.08,120.84,409.2,55.01,1.59,48.23,412.34
53.31,7.67,hot,-2.81,32.74,0.93,yes,Eco,RWD,149.84,104.67,257.16,41.02,1.3,21.87,247.96
47.71,7.37,cold,4.57,98.66,0.56,yes,Eco,RWD,233.2,68.84,324.4,36.89,1.29,17.6,219.24
32.92,8.31,mild,-3.03,48.24,0.99,yes,Normal,FWD,247.64,194.49,366.84,98.12,0.34,32.3,296.5
75.85,7.72,cold,-1.17,88.82,0.7,no,Sport,FWD,133.02,175.87,214.99,79.02,0.96,59.94,407.47
39.79,1.28,hot,0.43,88.53,0.34,no,Eco,RWD,237.57,194.51,256.61,68.22,0.58,27.14,377.29
67.04,0.71,cold,-1.29,90.17,0.48,yes,Normal,FWD,175.38,125.34,471.18,73.66,0.91,49.38,401.62
80.34,1.83,cold,3.84,36.12,0.51,no,Sport,RWD,131.03,160.65,219.3,49.59,1.62,39.84,350.06
55.54,6.0,hot,-0.42,87.68,0.44,no,Sport,RWD,181.13,100.15,339.7,96.75,0.57,53.73,427.31
51.09,6.58,cold,-2.42,98.67,0.61,no,Sport,FWD,185.54,183.41,587.84,81.49,0.63,41.63,333.81
46.53,9.21,cold,-0.24,92.47,0.94,yes,Eco,FWD,233.95,92.18,160.83,95.56,0.49,44.46,325.42
85.3,8.51,mild,4.6,88.85,0.57,yes,Normal,RWD,226.48,109.45,438.45,88.57,0.96,75.55,496.47
41.4,2.9,hot,-3.78,29.81,0.38,yes,Eco,FWD,131.49,113.37,342.79,32.51,1.27,13.46,276.97
94.93,8.84,cold,-3.93,111.13,0.99,yes,Sport,RWD,131.23,97.4,273.02,84.14,1.13,79.87,421.11
48.53,1.84,hot,0.76,95.79,0.84,no,Sport,RWD,121.29,188.27,134.21,68.56,0.71,33.27,324.62
99.91,4.91,cold,4.89,115.9,0.5,yes,Normal,RWD,223.44,86.4,378.74,80.88,1.24,80.81,473.11
51.03,5.44,cold,2.9,95.38,0.7,yes,Normal,FWD,127.36,89.46,210.33,78.38,0.65,40.0,326.63
45.7,4.96,mild,1.36,87.63,0.95,yes,Eco,RWD,246.28,94.74,227.28,82.59,0.55,37.74,357.12
97.34,3.27,hot,-0.49,90.91,0.25,yes,Eco,FWD,226.29,118.05,487.93,62.17,1.57,60.52,470.35
19.68,2.43,mild,4.7,50.57,0.77,yes,Sport,RWD,227.35,111.7,583.17,32.57,0.6,6.41,232.04
13.32,7.17,cold,2.97,85.27,0.36,yes,Sport,RWD,185.77,58.12,152.89,64.89,0.21,8.64,194.66
65.95,4.19,mild,-1.84,46.6,0.95,yes,Normal,FWD,178.19,69.81,126.25,59.16,1.11,39.02,357.47
29.04,4.18,mild,0.92,129.47,0.7,yes,Normal,FWD,172.06,56.92,189.63,64.41,0.45,18.7,249.48
91.96,0.81,mild,3.39,98.4,0.23,yes,Eco,RWD,221.7,51.48,185.49,53.2,1.73,48.92,433.07
65.86,3.26,mild,2.51,109.61,0.03,yes,Eco,FWD,205.27,93.28,535.45,95.95,0.69,63.19,491.5
84.25,0.96,cold,-3.69,34.28,0.04,no,Sport,FWD,121.39,84.74,368.83,59.51,1.42,50.14,408.98
10.79,2.55,hot,-4.94,51.82,0.09,yes,Eco,FWD,217.64,98.34,546.03,52.13,0.21,5.62,240.68
94.6,3.15,cold,-0.68,83.3,0.99,no,Eco,RWD,169.21,85.34,396.72,96.37,0.98,91.17,564.41
69.2,7.29,mild,-2.3,114.77,0.13,no,Sport,RWD,155.64,188.64,589.11,64.21,1.08,44.43,385.04
75.77,6.14,cold,-4.2,68.92,0.08,yes,Normal,RWD,246.45,87.08,135.79,50.09,1.51,37.95,348.1
84.62,0.63,hot,2.11,31.06,0.25,no,Eco,RWD,186.63,90.75,228.54,87.44,0.97,73.99,563.84
88.06,2.82,cold,0.45,91.8,0.58,no,Eco,FWD,182.99,154.77,426.41,84.45,1.04,74.37,510.98
69.01,2.0,hot,-2.48,27.14,0.1,yes,Eco,RWD,136.14,121.77,351.1,87.12,0.79,60.12,452.75
94.86,9.77,hot,-3.58,89.43,0.87,yes,Eco,FWD,163.83,167.17,467.06,79.91,1.19,75.8,466.73
16.4,7.16,cold,-0.11,122.98,0.62,no,Normal,RWD,201.17,184.69,124.47,72.73,0.23,11.93,219.4
39.55,5.85,mild,3.68,111.67,0.76,yes,Eco,RWD,220.61,66.72,525.02,57.92,0.68,22.91,290.54
35.9,4.56,cold,0.83,37.12,0.95,no,Sport,RWD,210.74,57.55,410.4,34.41,1.04,12.35,221.08
30.43,8.14,cold,-4.03,62.37,0.49,yes,Normal,FWD,240.15,72.17,248.26,99.38,0.31,30.24,272.8
90.19,3.75,cold,-2.48,84.02,0.02,no,Normal,RWD,148.15,84.79,205.68,88.09,1.02,79.45,543.78
97.58,3.3,mild,-1.1,114.47,0.19,yes,Normal,FWD,199.1,103.25,516.56,93.53,1.04,91.27,599.66
73.9,0.21,hot,-2.77,96.89,0.95,no,Eco,RWD,239.65,144.44,563.52,44.01,1.68,32.52,355.72
74.15,9.18,mild,4.53,26.91,0.27,no,Normal,FWD,162.85,196.86,160.21,72.74,1.02,53.94,431.72
30.36,6.28,hot,-4.66,113.93,0.31,yes,Eco,RWD,237.02,67.71,472.67,66.73,0.45,20.26,273.4
14.92,0.16,hot,1.5,23.36,0.48,yes,Sport,RWD,195.33,97.36,111.67,62.46,0.24,9.32,245.08
37.49,8.06,hot,-2.73,86.88,0.64,yes,Sport,RWD,167.89,181.62,446.14,61.93,0.61,23.22,244.96
98.45,0.43,hot,1.34,56.38,0.75,no,Normal,FWD,161.73,121.62,189.86,58.82,1.67,57.91,477.62
80.82,9.25,cold,-0.39,23.07,0.55,yes,Normal,FWD,177.96,185.31,559.29,75.7,1.07,61.18,374.33
85.6,0.32,hot,3.16,93.44,0.93,yes,Eco,RWD,216.32,73.23,252.98,34.15,2.51,29.23,335.85
65.67,8.05,cold,-2.42,115.22,0.59,yes,Sport,RWD,177.72,71.46,449.17,34.15,1.92,22.43,224.26
70.54,3.84,cold,-0.39,107.85,0.41,yes,Eco,RWD,159.58,107.23,165.79,75.86,0.93,53.51,388.87
55.64,5.41,hot,-3.96,32.06,0.36,yes,Eco,RWD,198.23,57.96,429.32,73.34,0.76,40.81,375.75
95.38,2.87,cold,3.48,32.04,0.89,yes,Sport,FWD,145.07,53.87,458.19,92.73,1.03,88.45,499.68
71.26,1.95,mild,-4.25,105.57,0.83,yes,Sport,FWD,147.72,184.94,186.71,45.37,1.57,32.33,320.46
96.53,0.29,mild,0.68,122.96,0.37,no,Normal,FWD,174.89,140.0,310.51,86.83,1.11,83.82,593.58
52.26,3.03,cold,-3.46,69.56,0.47,yes,Normal,RWD,249.39,114.83,413.24,87.89,0.59,45.93,373.27
16.94,8.79,hot,3.82,93.15,0.72,yes,Normal,FWD,172.53,188.04,115.35,64.6,0.26,10.94,213.11
93.59,0.68,cold,-4.76,104.71,0.38,yes,Normal,RWD,142.08,118.68,414.97,88.62,1.06,82.94,514.43
95.87,8.28,hot,1.04,46.14,0.39,yes,Eco,RWD,154.28,113.8,476.81,30.91,3.1,29.63,303.7
21.54,6.53,hot,2.16,91.36,0.67,no,Normal,FWD,122.67,89.63,505.27,40.32,0.53,8.68,257.15
26.77,7.85,mild,-2.63,93.18,0.13,no,Eco,FWD,221.29,51.63,391.29,77.72,0.34,20.81,330.16
61.74,4.86,mild,3.8,63.13,0.12,no,Eco,RWD,123.37,68.95,520.45,54.66,1.13,33.75,393.43
65.22,8.4,mild,2.16,66.31,0.41,yes,Sport,FWD,211.3,104.14,295.8,30.21,2.16,19.7,262.84
37.11,7.65,cold,1.58,95.85,0.63,no,Normal,RWD,243.46,174.67,357.52,97.66,0.38,36.24,330.7
26.54,2.15,hot,0.36,100.22,0.7,no,Normal,FWD,228.45,102.63,327.56,44.5,0.6,11.81,283.3
85.59,9.43,mild,-3.96,59.79,0.34,no,Sport,FWD,233.71,199.77,167.95,76.12,1.12,65.15,465.4
83.42,1.11,mild,-3.32,62.65,0.73,no,Eco,RWD,162.53,130.59,383.23,36.36,2.29,30.33,366.95
19.78,7.58,hot,4.56,124.89,0.69,yes,Normal,FWD,129.89,117.48,540.49,36.85,0.54,7.29,175.45
81.62,9.91,cold,-3.86,96.0,0.14,yes,Sport,FWD,167.37,163.02,128.13,88.13,0.93,71.93,432.07
95.93,2.79,cold,-4.34,103.56,0.33,no,Eco,FWD,205.97,161.97,365.55,97.41,0.98,93.45,583.48
66.59,4.35,cold,4.16,32.51,0.12,no,Eco,RWD,184.21,74.3,244.89,43.1,1.55,28.7,343.65
94.33,1.95,hot,-0.23,104.96,0.84,no,Sport,RWD,197.41,164.84,292.09,64.25,1.47,60.61,428.6
48.68,0.79,mild,-4.4,87.75,0.11,yes,Normal,RWD,220.09,180.94,168.33,60.43,0.81,29.42,355.26
18.29,3.8,cold,4.24,40.81,0.19,yes,Sport,RWD,229.36,143.23,159.5,72.76,0.25,13.31,227.33
93.49,9.82,cold,2.69,103.83,0.5,yes,Normal,RWD,215.25,123.87,435.06,32.17,2.91,30.08,247.54
56.61,3.05,hot,4.42,86.26,0.36,no,Normal,RWD,236.66,117.72,265.33,85.4,0.66,48.34,423.19
70.9,4.84,mild,-4.2,55.83,0.02,no,Sport,FWD,211.17,98.05,199.88,61.37,1.16,43.51,405.78
83.24,9.87,hot,3.87,36.76,0.74,yes,Eco,FWD,150.88,193.92,543.49,63.8,1.3,53.11,356.9
32.7,9.44,cold,-3.5,80.85,0.24,yes,Sport,FWD,166.07,139.74,111.73,94.35,0.35,30.85,276.12
99.86,0.43,mild,3.87,93.72,0.52,no,Normal,FWD,188.71,162.79,313.6,67.38,1.48,67.29,527.46
26.72,0.39,hot,-1.13,103.23,0.17,yes,Normal,FWD,130.82,188.46,239.35,62.29,0.43,16.64,276.44
72.25,1.66,hot,4.6,127.11,0.98,yes,Normal,FWD,162.33,108.13,415.54,96.32,0.75,69.59,438.72
40.79,5.61,mild,-3.1,101.35,0.93,yes,Normal,RWD,177.91,128.11,159.72,49.54,0.82,20.21,276.2
20.76,8.78,mild,-0.91,42.6,0.4,yes,Eco,RWD,129.88,132.03,382.91,41.04,0.51,8.52,236.67
28.96,5.79,cold,-2.88,35.39,0.25,no,Normal,FWD,198.73,102.59,530.89,61.09,0.47,17.69,262.12
55.22,2.95,mild,1.23,113.89,0.58,yes,Eco,FWD,152.89,162.58,160.64,83.5,0.66,46.11,402.99
58.26,2.25,mild,2.04,73.26,0.96,no,Sport,FWD,204.47,136.0,319.93,69.32,0.84,40.39,374.97
25.81,9.16,cold,-4.3,39.6,0.98,no,Sport,FWD,126.74,174.34,237.31,51.39,0.5,13.26,175.84
82.95,1.59,hot,3.05,86.23,0.44,yes,Normal,FWD,208.8,118.08,555.51,97.68,0.85,81.03,532.01
23.54,1.72,cold,2.62,60.88,0.98,no,Sport,RWD,146.68,196.59,351.06,36.0,0.65,8.47,225.55
34.74,2.6,cold,-2.61,29.31,0.07,yes,Normal,RWD,139.34,163.59,502.33,78.46,0.44,27.26,310.17
71.85,2.61,cold,0.73,116.72,0.03,yes,Eco,RWD,153.54,64.12,411.39,35.82,2.01,25.74,319.53
68.41,1.55,cold,-1.46,126.22,0.03,yes,Eco,FWD,248.17,94.48,105.53,41.77,1.64,28.57,318.82
95.34,5.86,mild,-4.9,83.81,0.71,no,Normal,RWD,221.86,158.9,591.14,66.17,1.44,63.09,479.32
39.12,3.27,hot,-3.79,56.12,0.06,no,Normal,FWD,243.3,185.32,308.2,41.63,0.94,16.29,293.11
58.72,0.09,hot,1.41,126.57,0.18,yes,Normal,RWD,171.04,74.11,596.54,48.15,1.22,28.27,330.4
17.54,4.41,cold,-2.0,109.72,0.76,yes,Sport,FWD,124.48,80.05,228.35,91.08,0.19,15.98,193.52
76.87,9.5,hot,0.17,44.11,0.97,yes,Normal,FWD,220.6,66.52,224.75,60.57,1.27,46.56,347.92
79.28,7.13,hot,2.07,125.32,0.46,no,Normal,FWD,122.72,154.29,429.6,73.83,1.07,58.53,431.27
61.93,9.17,hot,-0.05,116.28,0.0,no,Normal,FWD,179.2,58.1,342.82,62.63,0.99,38.79,351.39
72.92,4.73,mild,1.2,114.21,0.59,yes,Normal,FWD,212.22,179.36,303.18,37.79,1.93,27.56,291.99
70.25,2.93,cold,2.66,99.76,0.99,yes,Sport,FWD,137.15,115.03,570.26,81.83,0.86,57.49,378.73
35.08,2.35,hot,0.41,88.66,0.92,yes,Sport,RWD,133.05,197.27,489.33,72.36,0.48,25.38,271.67
72.69,0.89,mild,-3.45,47.14,0.57,no,Sport,RWD,145.11,161.39,229.61,95.0,0.77,69.06,522.61
97.55,6.26,hot,-4.38,20.96,0.54,yes,Eco,FWD,172.06,113.15,486.04,73.41,1.33,71.61,472.47
72.04,5.47,mild,-2.42,76.63,0.37,no,Normal,RWD,195.61,194.09,239.92,50.94,1.41,36.7,397.18
29.52,8.96,hot,0.4,27.12,0.02,no,Sport,RWD,121.9,117.26,484.66,43.33,0.68,12.79,248.97
22.02,7.93,hot,1.68,38.31,0.06,no,Normal,FWD,174.01,161.33,250.37,36.72,0.6,8.09,242.63
18.06,3.39,cold,-4.73,101.96,0.09,yes,Eco,RWD,220.12,123.05,193.86,61.07,0.3,11.03,237.37
41.22,5.95,mild,2.59,87.08,0.89,no,Sport,RWD,226.06,181.4,205.43,79.81,0.52,32.9,335.16
64.26,4.44,mild,3.5,27.37,1.0,no,Normal,FWD,134.43,116.18,456.29,65.58,0.98,42.14,373.53
99.38,9.75,mild,3.13,123.8,0.85,yes,Sport,RWD,234.28,195.72,444.56,78.65,1.26,78.16,444.61
46.59,2.37,cold,-0.1,48.65,0.29,no,Normal,FWD,123.07,182.55,172.52,99.97,0.47,46.58,413.03
27.05,7.04,cold,2.24,35.57,0.46,no,Normal,RWD,244.21,181.85,445.49,58.18,0.46,15.74,234.97
35.39,4.66,cold,-2.97,40.18,0.44,no,Sport,RWD,214.28,154.11,474.72,35.48,1.0,12.56,225.1
60.05,2.96,mild,-1.04,87.56,0.14,no,Eco,FWD,182.51,164.18,558.62,88.49,0.68,53.14,478.38
66.5,5.49,mild,-1.48,40.66,0.09,yes,Eco,FWD,175.98,189.07,265.88,47.36,1.4,31.49,371.92
67.94,9.4,hot,0.98,27.11,0.64,no,Eco,FWD,201.56,85.2,248.74,67.35,1.01,45.76,371.26
12.33,8.21,cold,0.41,65.42,0.61,no,Normal,RWD,185.91,104.42,589.67,67.48,0.18,8.32,219.87
19.76,5.79,mild,0.42,81.41,0.32,yes,Normal,RWD,225.29,68.54,103.73,95.97,0.21,18.96,296.97
67.19,9.91,mild,0.36,122.27,0.74,no,Sport,RWD,176.68,63.86,419.08,56.88,1.18,38.22,323.2
16.31,0.67,hot,-1.24,128.5,0.25,no,Normal,FWD,172.92,135.38,330.3,59.81,0.27,9.76,262.71
16.19,5.61,mild,0.46,66.37,0.76,yes,Eco,RWD,193.49,123.42,150.75,79.68,0.2,12.9,264.19
75.05,8.16,mild,1.61,45.75,0.27,yes,Eco,RWD,199.21,70.96,243.25,79.03,0.95,59.31,466.47
14.96,1.37,mild,-0.47,122.83,0.29,yes,Sport,FWD,199.43,179.77,360.73,41.16,0.36,6.16,234.93
31.73,8.85,hot,3.79,88.08,0.92,yes,Eco,RWD,127.32,94.72,142.88,39.32,0.81,12.48,231.41
87.46,5.4,mild,-3.62,79.11,0.59,yes,Sport,RWD,136.34,53.12,354.98,63.34,1.38,55.4,412.11
63.51,5.8,hot,4.49,37.16,0.21,yes,Sport,FWD,133.73,127.44,278.7,86.52,0.73,54.95,382.33
83.05,2.5,hot,-3.12,65.5,0.39,no,Normal,FWD,220.45,82.47,480.32,84.95,0.98,70.55,526.56
34.92,8.96,mild,-0.29,52.51,1.0,yes,Sport,RWD,185.56,199.04,187.11,70.64,0.49,24.67,259.18
58.58,6.63,hot,-4.83,107.79,0.81,yes,Sport,RWD,203.02,197.26,567.9,86.68,0.68,50.78,325.16
37.73,8.62,mild,-4.06,118.12,0.06,no,Eco,RWD,177.1,68.64,502.91,66.35,0.57,25.03,315.99
42.3,0.66,cold,-4.64,53.73,1.0,no,Eco,FWD,239.63,196.57,580.95,73.55,0.58,31.11,333.78
14.79,1.4,cold,4.24,52.32,0.51,yes,Eco,FWD,178.47,184.21,464.94,71.36,0.21,10.55,231.82
55.51,5.36,hot,0.01,91.01,0.46,no,Eco,RWD,203.36,104.65,314.44,89.04,0.62,49.43,431.14
47.84,9.5,hot,3.89,54.8,0.42,no,Sport,RWD,152.21,84.54,326.66,87.63,0.55,41.92,366.47
81.93,2.0,hot,-0.34,58.43,0.99,no,Sport,RWD,189.11,68.78,339.93,49.09,1.67,40.22,381.7
41.59,9.74,hot,1.52,69.02,0.03,no,Sport,RWD,205.52,157.05,521.86,50.62,0.82,21.05,288.14
49.9,4.76,cold,-2.06,71.92,0.1,no,Eco,RWD,237.75,185.07,414.75,89.66,0.56,44.74,401.66
22.46,9.61,mild,1.19,97.05,0.22,yes,Sport,FWD,128.98,60.62,270.85,68.49,0.33,15.38,251.12
73.12,4.13,mild,4.22,58.89,0.54,yes,Sport,FWD,121.62,93.51,365.64,51.48,1.42,37.64,360.09
49.3,8.32,hot,1.09,103.22,0.31,yes,Sport,RWD,177.49,79.16,220.43,64.06,0.77,31.58,301.52
23.89,6.95,cold,-2.44,101.03,0.08,no,Eco,FWD,214.68,156.58,203.06,79.31,0.3,18.95,282.81
53.95,8.38,mild,0.85,39.7,0.97,yes,Sport,RWD,130.55,124.07,101.3,41.47,1.3,22.37,267.15
89.72,0.14,hot,0.09,79.8,0.81,no,Normal,RWD,141.15,141.4,140.54,53.21,1.69,47.74,433.18
31.07,4.93,mild,-2.17,50.67,0.68,yes,Eco,FWD,141.68,83.6,192.47,91.93,0.34,28.56,347.03
63.64,0.91,cold,-1.32,46.92,0.61,yes,Sport,FWD,221.01,199.38,582.48,46.98,1.35,29.9,290.32
49.87,1.44,mild,-1.47,118.02,0.97,yes,Eco,FWD,121.56,153.94,414.53,33.21,1.5,16.56,268.17
59.71,4.86,cold,4.4,20.52,0.69,no,Normal,RWD,135.69,146.6,395.28,45.61,1.31,27.23,288.11
43.66,0.62,mild,-3.61,54.06,0.37,yes,Normal,RWD,154.5,131.96,206.02,87.87,0.5,38.36,403.61
85.6,0.46,mild,-0.92,92.97,0.46,no,Normal,RWD,212.94,97.5,145.23,56.64,1.51,48.48,459.61
65.85,5.3,cold,1.49,83.22,0.6,no,Normal,FWD,194.34,191.11,194.62,64.45,1.02,42.44,379.8
46.24,2.83,hot,-2.54,28.21,0.11,yes,Sport,FWD,184.33,163.31,327.64,63.9,0.72,29.55,319.32
94.93,9.35,cold,3.72,35.05,0.69,no,Sport,FWD,230.88,139.48,234.73,52.56,1.81,49.9,351.78
10.6,8.85,mild,-2.85,105.46,0.35,yes,Normal,FWD,220.24,161.54,496.18,40.29,0.26,4.27,192.11
35.5,7.64,hot,-3.88,119.58,0.5,no,Sport,FWD,167.25,138.21,246.69,69.17,0.51,24.56,263.07
17.47,9.99,mild,-0.04,108.57,0.79,yes,Eco,FWD,162.19,55.13,186.06,92.63,0.19,16.18,252.56
66.01,2.88,mild,-1.78,127.84,0.81,no,Eco,RWD,236.07,167.74,198.4,90.04,0.73,59.44,459.63
72.93,1.49,mild,2.64,62.48,0.43,yes,Normal,RWD,197.14,157.1,465.49,32.87,2.22,23.97,316.4
29.86,2.93,hot,-2.56,40.7,0.23,no,Eco,RWD,248.59,180.34,373.55,72.86,0.41,21.76,345.66
93.43,3.31,hot,0.96,29.63,0.48,no,Eco,RWD,125.24,164.66,468.86,69.08,1.35,64.54,485.63
42.21,3.92,cold,0.38,68.84,0.26,yes,Sport,FWD,146.21,128.88,359.49,36.66,1.15,15.47,232.7
48.53,7.28,cold,4.3,101.17,0.29,no,Eco,FWD,121.49,183.0,246.43,30.27,1.6,14.69,240.34
89.99,0.51,mild,-2.97,43.24,0.7,no,Normal,FWD,188.92,107.02,439.45,35.55,2.53,31.99,377.48
32.55,1.44,hot,1.8,102.49,0.77,yes,Normal,FWD,166.77,121.87,477.04,30.49,1.07,9.92,250.04
42.33,2.09,cold,-1.45,37.4,0.07,yes,Sport,FWD,247.3,63.65,107.33,88.99,0.48,37.67,330.98
41.51,8.4,hot,-2.88,114.01,0.1,no,Sport,RWD,181.3,123.43,133.65,70.69,0.59,29.34,303.26
46.46,9.33,cold,-0.03,63.11,0.44,yes,Normal,RWD,146.98,160.79,267.72,70.39,0.66,32.7,294.63
65.59,2.04,mild,1.64,93.27,0.93,no,Sport,RWD,203.86,182.3,495.19,87.81,0.75,57.59,445.3
25.62,8.61,hot,-3.29,81.34,0.32,no,Eco,RWD,171.31,70.98,428.64,80.41,0.32,20.6,304.17
63.64,0.32,hot,-3.21,109.51,0.75,yes,Eco,RWD,216.19,113.17,402.05,42.57,1.49,27.09,317.05
97.24,5.44,mild,-2.06,82.73,0.22,yes,Normal,FWD,204.1,111.47,245.36,84.54,1.15,82.21,556.11
24.76,9.98,mild,2.68,47.3,0.56,no,Sport,FWD,185.07,192.15,274.74,90.81,0.27,22.48,293.18
